engine,symbol,side,entry_time,exit_time,entry,exit,pnl,reason,hit_tp1,hit_tp2,hit_tp3
E5 Pullback Continuation,Nifty,CE,2026-07-23 10:55:00+05:30,2026-07-23 11:20:00+05:30,67.7001953125,55.7001953125,-12.0,SL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-07-24 13:15:00+05:30,2026-07-24 13:30:00+05:30,52.4005859375,40.4005859375,-12.0,SL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-07-27 09:20:00+05:30,2026-07-27 10:00:00+05:30,48.3998046875,41.9244140625,-6.475390625000003,Engine SELL,True,False,False
E5 Pullback Continuation,Nifty,CE,2026-07-27 11:15:00+05:30,2026-07-27 12:35:00+05:30,52.4498046875,53.44921875,0.9994140625000014,Engine SELL,True,False,False
E5 Pullback Continuation,Nifty,CE,2026-07-27 13:55:00+05:30,2026-07-27 15:10:00+05:30,61.1244140625,66.7748046875,5.650390624999993,Engine SELL,True,True,False
E5 Pullback Continuation,Nifty,CE,2026-07-29 10:00:00+05:30,2026-07-29 11:35:00+05:30,47.425390625,52.925,5.499609374999999,Engine SELL,True,False,False
E5 Pullback Continuation,Nifty,CE,2026-07-29 14:25:00+05:30,2026-07-29 15:00:00+05:30,73.475390625,67.3501953125,-6.125195312499997,Engine SELL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-07-31 13:55:00+05:30,2026-07-31 14:00:00+05:30,62.449609375,53.575,-8.874609374999999,Engine SELL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-08-03 10:35:00+05:30,2026-08-03 12:00:00+05:30,64.6498046875,64.1251953125,-0.5246093749999972,Engine SELL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-08-05 09:35:00+05:30,2026-08-05 09:50:00+05:30,32.82578125,20.82578125,-12.0,SL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-08-05 10:20:00+05:30,2026-08-05 10:25:00+05:30,28.4005859375,16.4005859375,-12.0,SL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-08-05 11:10:00+05:30,2026-08-05 11:25:00+05:30,34.6505859375,22.650585937499997,-12.0,SL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-08-06 10:10:00+05:30,2026-08-06 11:40:00+05:30,40.8001953125,39.5005859375,-1.2996093750000028,Engine SELL,True,True,False
E5 Pullback Continuation,Nifty,CE,2026-08-10 11:00:00+05:30,2026-08-10 11:30:00+05:30,35.875390625,27.3005859375,-8.574804687500002,Engine SELL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-08-13 09:35:00+05:30,2026-08-13 10:25:00+05:30,37.9498046875,25.9498046875,-12.0,SL,False,False,False
E5 Pullback Continuation,Nifty,CE,2026-08-14 13:35:00+05:30,2026-08-14 14:35:00+05:30,45.00078125,53.7251953125,8.724414062499996,Engine SELL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-05-25 14:45:00+05:30,2026-05-26 09:15:00+05:30,55.875390625,43.875390625,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-05-26 09:40:00+05:30,2026-05-26 09:50:00+05:30,64.125,52.125,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-05-26 10:40:00+05:30,2026-05-26 11:20:00+05:30,67.7498046875,55.7498046875,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-05-27 10:15:00+05:30,2026-05-27 10:45:00+05:30,50.8748046875,38.8748046875,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-05-27 11:10:00+05:30,2026-05-27 11:50:00+05:30,54.3498046875,42.3498046875,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-01 11:15:00+05:30,2026-06-01 11:20:00+05:30,23.8501953125,11.850195312499999,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-02 13:15:00+05:30,2026-06-02 13:30:00+05:30,124.60078125,159.60078125,35.000000000000014,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-06-02 13:55:00+05:30,2026-06-02 14:35:00+05:30,147.40078125,135.40078125,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-03 13:45:00+05:30,2026-06-03 13:50:00+05:30,78.525,66.525,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-03 14:15:00+05:30,2026-06-03 15:05:00+05:30,84.375,72.375,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-04 10:05:00+05:30,2026-06-04 10:30:00+05:30,82.4501953125,70.4501953125,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-04 10:55:00+05:30,2026-06-04 11:00:00+05:30,76.5,64.5,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-04 14:40:00+05:30,2026-06-04 14:50:00+05:30,73.8994140625,61.8994140625,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-09 14:50:00+05:30,2026-06-09 15:00:00+05:30,45.9255859375,33.9255859375,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-10 09:20:00+05:30,2026-06-10 10:15:00+05:30,40.0248046875,28.0248046875,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-10 13:15:00+05:30,2026-06-10 13:20:00+05:30,68.024609375,56.024609375,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-11 11:15:00+05:30,2026-06-11 11:45:00+05:30,80.7251953125,115.7251953125,35.0,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-06-12 13:50:00+05:30,2026-06-12 14:35:00+05:30,53.9501953125,88.9501953125,35.0,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-06-16 09:45:00+05:30,2026-06-16 10:00:00+05:30,40.1751953125,28.1751953125,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-16 10:25:00+05:30,2026-06-16 11:30:00+05:30,43.124609375,31.124609375,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-16 13:35:00+05:30,2026-06-17 09:15:00+05:30,50.5251953125,38.5251953125,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-17 09:45:00+05:30,2026-06-17 12:00:00+05:30,81.4505859375,69.4505859375,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-18 13:25:00+05:30,2026-06-18 14:05:00+05:30,51.3994140625,39.3994140625,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-22 09:20:00+05:30,2026-06-22 09:35:00+05:30,47.199609375,35.199609375,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-22 10:35:00+05:30,2026-06-22 11:50:00+05:30,53.1244140625,41.1244140625,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-23 09:55:00+05:30,2026-06-23 10:25:00+05:30,66.425,54.425,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-24 10:10:00+05:30,2026-06-24 11:05:00+05:30,73.0501953125,108.0501953125,35.0,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-06-24 13:30:00+05:30,2026-06-24 13:55:00+05:30,144.27578125,132.27578125,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-24 14:40:00+05:30,2026-06-24 15:00:00+05:30,132.5751953125,120.5751953125,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-06-30 11:15:00+05:30,2026-06-30 11:20:00+05:30,32.5005859375,67.5005859375,35.00000000000001,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-06-30 14:40:00+05:30,2026-06-30 14:55:00+05:30,32.0,20.0,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-01 09:35:00+05:30,2026-07-01 10:20:00+05:30,50.425390625,85.425390625,35.00000000000001,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-07-01 10:50:00+05:30,2026-07-01 12:05:00+05:30,68.050390625,103.050390625,35.0,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-07-01 13:15:00+05:30,2026-07-01 13:30:00+05:30,88.700390625,76.700390625,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-01 14:00:00+05:30,2026-07-01 14:35:00+05:30,85.575,73.575,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-02 13:30:00+05:30,2026-07-02 13:55:00+05:30,60.2005859375,48.2005859375,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-02 14:45:00+05:30,2026-07-02 15:15:00+05:30,75.000390625,63.000390624999994,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-03 09:30:00+05:30,2026-07-03 09:45:00+05:30,65.5744140625,53.5744140625,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-06 10:00:00+05:30,2026-07-06 14:40:00+05:30,53.124609375,51.224609375,-1.8999999999999986,Engine SELL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-09 09:30:00+05:30,2026-07-09 10:35:00+05:30,61.7501953125,49.7501953125,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-09 11:15:00+05:30,2026-07-09 11:25:00+05:30,53.525,88.525,35.00000000000001,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-07-09 13:35:00+05:30,2026-07-09 13:55:00+05:30,72.5251953125,60.5251953125,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-10 10:05:00+05:30,2026-07-10 10:30:00+05:30,62.525390625,50.525390625,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-13 10:40:00+05:30,2026-07-13 10:55:00+05:30,93.7751953125,81.7751953125,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-13 13:15:00+05:30,2026-07-13 13:25:00+05:30,126.0998046875,114.0998046875,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-13 14:00:00+05:30,2026-07-14 09:15:00+05:30,117.2751953125,105.2751953125,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-15 09:35:00+05:30,2026-07-15 11:10:00+05:30,63.4751953125,51.4751953125,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-16 10:45:00+05:30,2026-07-16 12:40:00+05:30,31.9494140625,19.9494140625,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-17 09:25:00+05:30,2026-07-17 10:15:00+05:30,51.2,86.2,35.0,TP3,True,True,True
E6 EMA Stack Momentum,Nifty,CE,2026-07-17 10:40:00+05:30,2026-07-17 11:05:00+05:30,72.95,60.95,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-17 14:15:00+05:30,2026-07-17 14:25:00+05:30,91.32421875,79.32421875,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-17 14:50:00+05:30,2026-07-20 09:15:00+05:30,96.2244140625,84.2244140625,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-20 14:00:00+05:30,2026-07-20 14:30:00+05:30,57.725390625,45.725390625,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-23 10:35:00+05:30,2026-07-23 11:25:00+05:30,64.725,52.724999999999994,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-24 13:15:00+05:30,2026-07-24 13:30:00+05:30,52.4005859375,40.4005859375,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-24 13:55:00+05:30,2026-07-24 14:20:00+05:30,57.225,45.225,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-27 09:20:00+05:30,2026-07-27 10:20:00+05:30,48.3998046875,36.3998046875,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-27 11:15:00+05:30,2026-07-28 09:15:00+05:30,52.4498046875,40.4498046875,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-29 09:35:00+05:30,2026-07-29 09:55:00+05:30,50.0005859375,38.0005859375,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-29 10:20:00+05:30,2026-07-29 12:45:00+05:30,58.950390625,46.950390625,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-29 14:05:00+05:30,2026-07-29 15:15:00+05:30,69.675,57.675,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-31 13:15:00+05:30,2026-07-31 13:30:00+05:30,67.8498046875,55.8498046875,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-07-31 13:55:00+05:30,2026-07-31 14:05:00+05:30,62.449609375,50.449609375,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-03 09:55:00+05:30,2026-08-03 15:05:00+05:30,56.0998046875,44.0998046875,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-05 09:25:00+05:30,2026-08-05 09:50:00+05:30,32.825,20.825000000000003,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-05 10:15:00+05:30,2026-08-05 10:25:00+05:30,26.50078125,14.50078125,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-05 10:50:00+05:30,2026-08-05 11:30:00+05:30,28.15,16.15,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-06 09:20:00+05:30,2026-08-06 10:00:00+05:30,45.625390625,33.625390625,-12.0,SL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-06 10:25:00+05:30,2026-08-06 13:10:00+05:30,42.775,30.775,-12.0,SL,True,True,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-06 14:10:00+05:30,2026-08-06 14:55:00+05:30,43.7251953125,31.7251953125,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-10 10:30:00+05:30,2026-08-10 14:30:00+05:30,29.17578125,20.425,-8.75078125,Engine SELL,True,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-13 09:20:00+05:30,2026-08-13 09:30:00+05:30,42.67421875,30.67421875,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-13 09:55:00+05:30,2026-08-13 10:20:00+05:30,43.3,31.299999999999997,-12.0,SL,False,False,False
E6 EMA Stack Momentum,Nifty,CE,2026-08-13 13:50:00+05:30,2026-08-13 14:05:00+05:30,53.1494140625,41.1494140625,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-05-25 14:45:00+05:30,2026-05-25 15:15:00+05:30,55.875390625,58.1755859375,2.3001953125000014,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-05-26 09:35:00+05:30,2026-05-26 09:50:00+05:30,67.8248046875,55.824804687500006,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-05-29 09:35:00+05:30,2026-05-29 09:40:00+05:30,19.0748046875,7.074804687499999,-12.0,SL,True,True,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-02 13:30:00+05:30,2026-06-02 13:35:00+05:30,155.625390625,143.625390625,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-03 13:20:00+05:30,2026-06-03 13:45:00+05:30,52.0494140625,87.0494140625,35.00000000000001,TP3,True,True,True
E7 ATR Expansion Impulse,Nifty,CE,2026-06-03 14:20:00+05:30,2026-06-03 14:25:00+05:30,98.0248046875,86.0248046875,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-05 10:00:00+05:30,2026-06-05 10:05:00+05:30,45.15,33.15,-12.0,SL,True,True,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-09 14:50:00+05:30,2026-06-09 15:00:00+05:30,45.9255859375,33.9255859375,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-10 09:45:00+05:30,2026-06-10 10:00:00+05:30,65.475,53.474999999999994,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-10 13:25:00+05:30,2026-06-10 13:30:00+05:30,68.4501953125,59.975,-8.475195312499999,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-12 13:30:00+05:30,2026-06-12 13:45:00+05:30,23.3001953125,58.3001953125,35.0,TP3,True,True,True
E7 ATR Expansion Impulse,Nifty,CE,2026-06-12 14:10:00+05:30,2026-06-12 14:50:00+05:30,72.5748046875,107.5748046875,35.0,TP3,True,True,True
E7 ATR Expansion Impulse,Nifty,CE,2026-06-15 09:40:00+05:30,2026-06-15 09:55:00+05:30,48.875,36.875,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-16 09:25:00+05:30,2026-06-16 09:40:00+05:30,42.2,31.6748046875,-10.525195312500003,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-16 14:45:00+05:30,2026-06-17 09:15:00+05:30,54.1751953125,42.1751953125,-12.0,SL,True,True,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-17 10:15:00+05:30,2026-06-17 10:25:00+05:30,81.9998046875,81.675390625,-0.32441406249999716,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-18 09:40:00+05:30,2026-06-18 10:25:00+05:30,52.375,51.1998046875,-1.1751953125000014,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-19 13:55:00+05:30,2026-06-19 14:20:00+05:30,24.574609375,20.975,-3.599609375,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-24 10:20:00+05:30,2026-06-24 10:25:00+05:30,86.72578125,87.550390625,0.8246093750000085,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-24 13:30:00+05:30,2026-06-24 13:40:00+05:30,144.27578125,143.575390625,-0.700390624999983,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-24 14:50:00+05:30,2026-06-24 15:00:00+05:30,136.1755859375,124.17558593749999,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-06-25 09:20:00+05:30,2026-06-25 09:30:00+05:30,53.0501953125,41.0501953125,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-02 09:20:00+05:30,2026-07-02 10:05:00+05:30,54.7005859375,42.7005859375,-12.0,SL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-03 09:20:00+05:30,2026-07-03 09:40:00+05:30,55.4994140625,56.224609375,0.7251953124999986,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-03 10:05:00+05:30,2026-07-03 10:25:00+05:30,56.0498046875,58.65,2.6001953124999986,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-06 09:30:00+05:30,2026-07-06 10:10:00+05:30,47.149609375,46.3744140625,-0.7751953124999957,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-06 13:35:00+05:30,2026-07-06 13:40:00+05:30,81.7244140625,74.1251953125,-7.599218750000006,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-07 09:40:00+05:30,2026-07-07 10:25:00+05:30,38.5244140625,52.7994140625,14.274999999999999,Engine SELL,True,True,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-09 10:40:00+05:30,2026-07-09 10:45:00+05:30,79.45,67.45,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-15 09:20:00+05:30,2026-07-15 09:55:00+05:30,61.475,57.5998046875,-3.8751953125000043,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-16 09:40:00+05:30,2026-07-16 09:45:00+05:30,31.1494140625,21.8744140625,-9.274999999999999,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-17 09:25:00+05:30,2026-07-17 10:00:00+05:30,51.2,51.72421875,0.5242187499999957,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-17 14:15:00+05:30,2026-07-17 14:25:00+05:30,91.32421875,79.32421875,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-20 13:20:00+05:30,2026-07-20 13:40:00+05:30,45.15,41.60078125,-3.5492187500000014,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-27 09:20:00+05:30,2026-07-27 09:50:00+05:30,48.3998046875,49.4998046875,1.1000000000000014,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-27 14:00:00+05:30,2026-07-27 14:45:00+05:30,67.6248046875,70.2748046875,2.6499999999999915,Engine SELL,True,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-28 09:35:00+05:30,2026-07-28 09:50:00+05:30,34.1001953125,22.1001953125,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-29 09:35:00+05:30,2026-07-29 09:55:00+05:30,50.0005859375,38.0005859375,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-29 14:15:00+05:30,2026-07-29 14:40:00+05:30,74.5,62.5,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-31 09:40:00+05:30,2026-07-31 10:20:00+05:30,38.650390625,39.7248046875,1.0744140624999972,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-07-31 14:10:00+05:30,2026-07-31 14:30:00+05:30,57.2251953125,45.2251953125,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-08-03 09:25:00+05:30,2026-08-03 10:25:00+05:30,49.7498046875,63.2505859375,13.500781249999996,Engine SELL,True,True,False
E7 ATR Expansion Impulse,Nifty,CE,2026-08-05 10:00:00+05:30,2026-08-05 10:25:00+05:30,27.050390625,15.050390624999999,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-08-05 10:55:00+05:30,2026-08-05 11:00:00+05:30,40.92578125,43.40078125,2.4750000000000014,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-08-06 09:45:00+05:30,2026-08-06 09:55:00+05:30,55.9505859375,43.9505859375,-12.0,SL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-08-06 10:20:00+05:30,2026-08-06 10:30:00+05:30,44.4005859375,42.55078125,-1.8498046874999972,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-08-10 10:20:00+05:30,2026-08-10 10:35:00+05:30,32.97578125,33.1751953125,0.19941406250000426,Engine SELL,False,False,False
E7 ATR Expansion Impulse,Nifty,CE,2026-08-12 14:50:00+05:30,2026-08-12 15:25:00+05:30,12.974414062500001,47.9744140625,35.0,TP3,True,True,True
E7 ATR Expansion Impulse,Nifty,CE,2026-08-14 13:45:00+05:30,2026-08-14 14:55:00+05:30,62.4,55.7501953125,-6.649804687500001,Engine SELL,True,False,False
E8 RSI Regime,Nifty,CE,2026-05-26 10:00:00+05:30,2026-05-26 11:20:00+05:30,56.749609375,55.2744140625,-1.4751953124999986,Engine SELL,True,True,False
E8 RSI Regime,Nifty,CE,2026-05-29 10:00:00+05:30,2026-05-29 10:25:00+05:30,21.22421875,12.0748046875,-9.149414062499998,Engine SELL,True,False,False
E8 RSI Regime,Nifty,CE,2026-06-04 10:40:00+05:30,2026-06-04 11:00:00+05:30,69.825,57.825,-12.0,SL,True,True,False
E8 RSI Regime,Nifty,CE,2026-06-05 10:05:00+05:30,2026-06-05 10:10:00+05:30,56.0244140625,44.5248046875,-11.499609374999999,Engine SELL,True,False,False
E8 RSI Regime,Nifty,CE,2026-06-10 10:30:00+05:30,2026-06-10 11:35:00+05:30,43.224609375,78.224609375,35.0,TP3,True,True,True
E8 RSI Regime,Nifty,CE,2026-06-10 13:25:00+05:30,2026-06-10 13:30:00+05:30,68.4501953125,59.975,-8.475195312499999,Engine SELL,False,False,False
E8 RSI Regime,Nifty,CE,2026-06-12 13:30:00+05:30,2026-06-12 13:45:00+05:30,23.3001953125,58.3001953125,35.0,TP3,True,True,True
E8 RSI Regime,Nifty,CE,2026-06-15 10:45:00+05:30,2026-06-15 11:00:00+05:30,59.05,54.9505859375,-4.099414062499996,Engine SELL,True,False,False
E8 RSI Regime,Nifty,CE,2026-06-17 14:15:00+05:30,2026-06-17 14:20:00+05:30,66.4755859375,61.500390625,-4.975195312499999,Engine SELL,False,False,False
E8 RSI Regime,Nifty,CE,2026-06-18 09:50:00+05:30,2026-06-18 09:55:00+05:30,65.2,59.0744140625,-6.125585937500006,Engine SELL,False,False,False
E8 RSI Regime,Nifty,CE,2026-06-19 13:55:00+05:30,2026-06-19 14:20:00+05:30,24.574609375,20.975,-3.599609375,Engine SELL,True,False,False
E8 RSI Regime,Nifty,CE,2026-07-01 14:00:00+05:30,2026-07-01 14:30:00+05:30,85.575,80.075390625,-5.499609375000006,Engine SELL,False,False,False
